Time(Jdays) N.O. Mag_max Mag_mean b_lsq a_lsq b_std_lsq std_gr_lsq b_mlk a_mlk b_std_mlk std_gr_mlk dM_lsq dM_mlk Energy x7_lsq x7_mlk zvalue beta T_elaps6 T_elaps65 T_elaps7 T_elaps75 Mag_max_obs 
 10684.042060 20  3.8  3.260  1.79623  1.11026  0.77060 48.86504  1.67036  6.31212  0.66639 144.51338  3.182  0.021 4.890235e+09 0.0000 0.0000  0.71986 -1.57769  134.224 1154.240 8343.125 9551.266  4.1 
 10714.042060 14  4.1  3.386  0.86367  0.90623  0.19776 12.45821  1.12595  4.52397  0.33611 68.16390  3.051  0.082 7.894988e+09 0.0026 0.0004 -0.16876  0.71351  164.224 1184.240 8373.125 9581.266  5.0 
 10744.042060 17  5.0  3.476  0.68474  0.81750  0.19302 10.76620  0.91148  3.96490  0.34202 54.59368  3.806  0.650 3.285030e+10 0.0088 0.0018 -0.06653  0.43937  194.224 1214.240 8403.125 9611.266  3.9 
 10774.042060 24  5.0  3.408  0.78692  0.87304  0.26962 14.20769  1.06358  4.57095  0.49253 74.59943  3.891  0.702 3.260943e+10 0.0044 0.0006 -0.38440  1.45969  224.224 1244.240 8433.125 9641.266  3.9 
 10804.042060 29  3.9  3.348  1.18257  1.17841  0.32670 20.72307  1.24698  5.20335  0.36326 81.04235  2.904 -0.273 7.998943e+09 0.0003 0.0002  0.06419  0.07082  254.224 1274.240 8463.125 9671.266  4.5 
 10834.042060 27  4.5  3.356  1.13206  0.98882  0.46174 24.42339  1.22145  5.09572  0.53754 89.79928  3.627  0.328 1.290317e+10 0.0004 0.0002  0.04987  0.05505  284.224 1304.240 8493.125 9701.266  5.4 
 10864.042060 23  5.4  3.422  0.57105  0.76704  0.16244  8.56828  1.02977  4.45104  0.52822 74.09882  4.057  1.078 7.350423e+10 0.0194 0.0008  0.16154 -0.39762  314.224 1334.240 8523.125 9731.266  4.2 
 10894.042060 25  5.4  3.392  0.60435  0.77924  0.18570  9.65329  1.10789  4.72162  0.62408 85.40739  4.111  1.138 7.294525e+10 0.0154 0.0005 -0.37964  1.23950  344.224 1364.240 8553.125 9761.266  5.1 
 10924.042060 26  5.1  3.388  0.73691  0.85314  0.24981 12.80173  1.11799  4.76893  0.57500 83.04633  3.942  0.834 3.985739e+10 0.0062 0.0004  0.35869 -0.54227  374.224 1394.240 8583.125 9791.266  5.4 
 10954.042060 26  5.4  3.442  0.54412  0.80565  0.14539  7.53284  0.98188  4.36062  0.47345 67.31336  3.919  0.959 8.250540e+10 0.0233 0.0011 -0.30468  1.02844  404.224 1424.240 8613.125 9821.266  6.5 
 10984.042060 36  6.5  3.756  0.43782  0.92154  0.10717  6.26432  0.57480  3.28071  0.18472 30.06661  4.395  0.792 7.460777e+11 0.0486 0.0189 -0.33767  1.28717   12.725   12.725 8643.125 9851.266  4.1 
 11014.042060 43  6.5  3.698  0.47176  0.92881  0.12794  7.31435  0.62249  3.50093  0.22276 35.53712  4.531  0.876 7.425750e+11 0.0384 0.0136 -0.04286  0.46529   42.725   42.725 8673.125 9881.266  4.5 
 11044.042060 35  4.5  3.386  1.21002  1.07941  0.51086 27.08300  1.12595  4.92191  0.44234 77.23054  3.608  0.129 1.424824e+10 0.0002 0.0004  0.42606 -1.24097   72.725   72.725 8703.125 9911.266  4.5 
 11074.042060 27  4.5  3.385  0.84506  0.97437  0.24931 13.17476  1.12750  4.81385  0.44380 74.80035  3.347  0.230 1.715728e+10 0.0029 0.0004 -0.06170  0.44039  102.725  102.725 8733.125 9941.266  4.0 
 11104.042060 28  4.5  3.371  1.10093  1.01456  0.42935 22.68444  1.16925  4.95492  0.48430 81.80369  3.578  0.262 1.378007e+10 0.0005 0.0003  0.00000  0.25226  132.725  132.725 8763.125 9971.266  3.5 
 11134.042060 20  4.0  3.295  1.36515  1.03117  0.51083 29.95035  1.47218  5.71758  0.59407 115.48618  3.245  0.116 6.296080e+09 0.0001 0.0000  0.65490 -1.57769  162.725  162.725 8793.125 10001.266  4.2 
 11164.042060 13  4.2  3.338  1.03629  0.87191  0.32550 19.26398  1.28314  4.96337  0.49904 91.00697  3.359  0.332 7.374605e+09 0.0008 0.0001 -0.06959  0.44955  192.725  192.725 8823.125 10031.266  5.1 
 11194.042060 34  5.1  3.494  0.89162  0.97820  0.33657 18.24661  0.87893  4.16827  0.32705 54.93373  4.003  0.358 4.037267e+10 0.0021 0.0023 -0.97822  3.71185  222.725  222.725 8853.125 10061.266  4.3 
 11224.042060 40  5.1  3.420  0.88790  0.97895  0.35378 18.03529  1.03403  4.70416  0.47981 73.86936  3.997  0.551 4.054654e+10 0.0022 0.0008  0.76457 -1.91460  252.725  252.725 8883.125 10091.266  5.0 
 11254.042060 23  5.0  3.300  0.63735  0.76615  0.19336  9.51867  1.44765  5.70467  0.99757 130.74009  3.798  1.059 3.272387e+10 0.0122 0.0000  0.27969 -0.39762  282.725  282.725 8913.125 10121.266  3.6 
 11284.042060 19  5.0  3.326  0.61834  0.71399  0.17812  9.44569  1.33090  5.27146  0.82518 112.93885  3.845  1.039 3.187920e+10 0.0140 0.0001  0.07097 -0.02187  312.725  312.725 8943.125 10151.266  4.6 
 11314.042060 19  4.6  3.353  0.87712  0.86033  0.29348 15.56921  1.23158  4.97350  0.57861 90.85419  3.619  0.562 1.494540e+10 0.0023 0.0002 -0.06796  0.43748  342.725  342.725 8973.125 10181.266  3.6 
 11344.042060 18  4.6  3.356  0.85849  0.85078  0.28031 14.93576  1.22145  4.91963  0.56745 89.10609  3.609  0.572 1.493459e+10 0.0027 0.0002  0.15240 -0.26968  372.725  372.725 9003.125 10211.266  5.0 
 11374.042060 17  5.0  3.318  0.57181  0.67591  0.15341  8.18155  1.36722  5.33212  0.87705 117.95990  3.818  1.100 3.183183e+10 0.0193 0.0001 -0.05694  0.43937  402.725  402.725 9033.125 10241.266  6.0 
 11404.042060 31  6.0  3.448  0.48386  0.78739  0.13572  7.12441  0.96857  4.39707  0.54385 72.38219  4.373  1.460 2.535721e+11 0.0354 0.0012 -0.70597  2.60295   27.702  432.725 9063.125 10271.266  5.9 
 11434.042060 95  6.0  3.499  0.62239  1.10277  0.21836 10.70773  0.87042  4.58899  0.42709 61.85928  4.228  0.728 3.287921e+11 0.0136 0.0024 -1.54827  5.70309   57.702  462.725 9093.125 10301.266  4.0 
 11464.042060 95  5.9  3.462  0.74853  1.08434  0.31431 15.52174  0.93982  4.79718  0.49548 71.98710  4.451  0.796 2.118098e+11 0.0057 0.0015  1.57831 -4.77377   87.702  492.725 9123.125 10331.266  5.8 
 11494.042060 50  5.8  3.424  0.59438  0.91325  0.19741  9.81616  1.02428  4.77181  0.58623 79.58512  4.264  1.141 1.765825e+11 0.0165 0.0008 -0.35639  1.18659  117.702  522.725 9153.125 10361.266  5.3 
 11524.042060 46  5.8  3.559  0.54986  0.99844  0.15593  8.04555  0.77734  3.99477  0.31163 46.75926  3.984  0.661 1.919913e+11 0.0224 0.0047  0.50357 -1.15276  147.702  552.725 9183.125 10391.266  4.3 
 11554.042060 37  5.3  3.532  0.61500  0.99758  0.16827  8.70031  0.81568  4.01524  0.29600 46.60041  3.678  0.377 7.684000e+10 0.0143 0.0036 -0.05458  0.45457  177.702  582.725 9213.125 10421.266  4.4 
 11584.042060 41  4.4  3.476  1.00854  1.20120  0.30439 17.38800  0.91313  4.35218  0.24953 49.25987  3.209 -0.366 2.012880e+10 0.0009 0.0018 -0.16093  0.77431  207.702  612.725 9243.125 10451.266  4.3 
 11614.042060 50  4.4  3.404  1.10318  1.21340  0.39179 20.80629  1.07499  4.92393  0.37202 67.94458  3.300 -0.180 1.936813e+10 0.0005 0.0006 -0.24515  1.18659  237.702  642.725 9273.125 10481.266  6.0 
 11644.042060 43  6.0  3.372  0.54458  0.80630  0.17927  9.25943  1.16717  5.13497  0.82347 104.80207  4.519  1.600 2.515646e+11 0.0232 0.0003  0.47604 -1.67212   21.476  672.725 9303.125 10511.266  3.8 
 11674.042060 29  6.0  3.400  0.46708  0.71092  0.12988  7.07617  1.08574  4.71961  0.70180 90.66691  4.478  1.653 2.513403e+11 0.0397 0.0006  0.04825  0.07082   51.476  702.725 9333.125 10541.266  4.2 
 11704.042060 46  4.2  3.400  1.28465  1.25489  0.46488 26.58738  1.08574  4.91997  0.33206 66.88986  3.223 -0.331 1.479066e+10 0.0001 0.0006 -1.02921  2.98030   81.476  732.725 9363.125 10571.266  3.8 
 11734.042060 39  4.2  3.464  1.25208  1.24341  0.41435 25.29080  0.93577  4.39838  0.23145 50.16110  3.207 -0.500 1.470298e+10 0.0002 0.0016  1.41600 -3.71003  111.476  762.725 9393.125 10601.266  4.4 
 11764.042060 14  4.4  3.443  0.99584  0.89318  0.30650 18.83684  0.98066  4.08812  0.29722 56.95930  3.503  0.231 1.061657e+10 0.0010 0.0011  0.00000  0.17838  141.476  792.725 9423.125 10631.266  4.6 
 11794.042060 13  4.6  3.346  0.52288  0.69397  0.10498  5.71450  1.25463  4.87783  0.60444 91.19792  3.273  0.712 1.673927e+10 0.0270 0.0002  0.08031 -0.10578  171.476  822.725 9453.125 10661.266  4.9 
 11824.042060 18  4.9  3.439  0.65171  0.80989  0.17269  9.35799  0.98953  4.22387  0.39811 62.26678  3.657  0.631 2.960205e+10 0.0111 0.0011 -0.42670  1.61808  201.476  852.725 9483.125 10691.266  4.4 
 11854.042060 27  4.9  3.433  0.82183  0.94073  0.27592 14.39899  1.00222  4.43802  0.41035 64.94907  3.755  0.472 2.855989e+10 0.0034 0.0010 -0.22480  0.82572  231.476  882.725 9513.125 10721.266  4.2 
 11884.042060 35  4.4  3.337  1.06838  1.06503  0.39588 20.17292  1.28816  5.40855  0.57550 95.70330  3.403  0.201 1.392792e+10 0.0006 0.0001 -0.35125  1.12815  261.476  912.725 9543.125 10751.266  5.3 
 11914.042060 36  5.3  3.433  0.77937  0.92191  0.29026 15.00027  1.00222  4.56296  0.47997 71.70890  4.117  0.747 5.988502e+10 0.0046 0.0010  0.26137 -0.38139  291.476  942.725 9573.125 10781.266  4.5 
 11944.042060 29  5.3  3.569  0.76188  0.93197  0.25158 14.14622  0.76331  3.75231  0.25253 43.27000  4.077  0.384 6.065445e+10 0.0052 0.0051  0.16884 -0.30099  321.476  972.725 9603.125 10811.266  3.9 
 11974.042060 22  4.5  3.373  1.04174  0.95204  0.38390 20.75764  1.16518  4.83796  0.48027 80.97968  3.586  0.348 1.293547e+10 0.0007 0.0003  0.23520 -0.63016  351.476 1002.725 9633.125 10841.266  4.1 
 12004.042060 23  4.1  3.283  0.94137  0.97177  0.26834 14.52742  1.53673  5.97193  0.71510 125.78538  3.068  0.214 8.541390e+09 0.0015 0.0000 -0.35448  1.27239  381.476 1032.725 9663.125 10871.266  4.6 
 12034.042060 22  4.6  3.377  0.88422  0.92032  0.29089 15.33079  1.15114  4.79585  0.49303 79.41188  3.559  0.434 1.625903e+10 0.0022 0.0004  0.34518 -1.05705  411.476 1062.725 9693.125 10901.266  4.0 
 12064.042060 17  4.6  3.365  0.82522  0.83972  0.25661 13.80365  1.19081  4.80287  0.53435 84.51627  3.582  0.567 1.506646e+10 0.0033 0.0003 -0.06511  0.43937  441.476 1092.725 9723.125 10931.266  3.8 
 12094.042060 15  4.0  3.353  1.22872  0.98646  0.38277 24.44696  1.22914  4.86350  0.38303 80.66411  3.197  0.043 6.163797e+09 0.0002 0.0002  0.27703 -0.59084  471.476 1122.725 9753.125 10961.266  3.8 
 12124.042060 15  3.8  3.387  1.03910  1.03813  0.22700 16.06499  1.12318  4.54562  0.26522 64.19870  2.801 -0.247 5.743227e+09 0.0008 0.0004 -0.25605  0.96011  501.476 1152.725 9783.125 10991.266  4.0 
 12154.042060 16  4.0  3.350  1.30079  1.00821  0.43074 27.32304  1.24084  4.92664  0.39195 82.51910  3.225  0.030 6.180970e+09 0.0001 0.0002  0.13927 -0.30988  531.476 1182.725 9813.125 11021.266  4.0 
 12184.042060 17  4.0  3.300  1.02585  0.94940  0.28639 17.01274  1.44765  5.57339  0.57032 110.20243  3.075  0.150 6.664997e+09 0.0008 0.0000 -0.21761  0.92499  561.476 1212.725 9843.125 11051.266  3.6 
 12214.042060 15  4.0  3.280  1.31323  0.95703  0.48320 28.59038  1.55105  5.82925  0.67406 127.64044  3.271  0.242 5.499313e+09 0.0001 0.0000  0.32460 -1.10782  591.476 1242.725 9873.125 11081.266  4.6 
 12244.042060 24  4.6  3.454  0.76376  0.95613  0.20114 11.07976  0.95624  4.24895  0.31529 55.29774  3.348  0.157 2.089702e+10 0.0051 0.0014 -0.89770  3.09453  621.476 1272.725 9903.125 11111.266  6.2 
 12274.042060 70  6.2  3.461  0.63182  0.97786  0.24091 12.37021  0.94120  4.66868  0.53459 74.36951  4.652  1.240 3.822787e+11 0.0127 0.0015 -1.28512  4.22794   19.072 1302.725 9933.125 11141.266  5.0 
 12304.042060 76  6.2  3.463  0.63677  1.02446  0.24448 12.35440  0.93768  4.69386  0.53013 73.24649  4.591  1.194 3.847374e+11 0.0123 0.0015  1.01999 -2.57019   49.072 1332.725 9963.125 11171.266  4.8 
 12334.042060 47  5.0  3.436  0.59958  1.07203  0.15298  7.36809  0.99570  4.65920  0.42187 63.51772  3.212  0.321 5.374614e+10 0.0159 0.0010  0.21338 -0.11126   79.072 1362.725 9993.125 11201.266  6.1 
